437677.331	3457335.19	2186	1230	2.434
437690.181	3457368.13	2187	1231	2.434
437713.071	3457378.17	2188	1231	2.434
437735.961	3457388.21	2189	1231	2.434
437758.852	3457398.25	2190	1231	2.434
437771.702	3457431.19	2191	1232	2.434
437794.592	3457441.23	2192	1232	2.434
437817.482	3457451.27	2193	1232	2.434
437830.332	3457484.21	2194	1233	2.434
437853.222	3457494.25	2195	1233	2.434
437876.113	3457504.29	2196	1233	2.434
437899.003	3457514.33	2197	1233	2.434
437911.853	3457547.27	2198	1234	2.434
437934.743	3457557.31	2199	1234	2.434
437957.634	3457567.35	2200	1234	2.434
437980.524	3457577.39	2201	1234	2.434
437993.374	3457610.34	2202	1235	2.434
438016.264	3457620.38	2203	1235	2.434
438039.155	3457630.42	2204	1235	2.434
438052.005	3457663.36	2205	1236	2.434
438074.895	3457673.4	2206	1236	2.434
438097.785	3457683.44	2207	1236	2.434
438120.675	3457693.48	2208	1236	2.434
438133.525	3457726.42	2209	1237	2.434
438156.416	3457736.46	2210	1237	2.434
438179.306	3457746.5	2211	1237	2.434
438192.156	3457779.44	2212	1238	2.434
438215.046	3457789.48	2213	1238	2.434
438237.937	3457799.52	2214	1238	2.434
438250.787	3457832.46	2215	1239	2.434
438273.677	3457842.5	2216	1239	2.434
438296.567	3457852.54	2217	1239	2.434
438319.458	3457862.58	2218	1239	2.434
438332.308	3457895.52	2219	1240	2.434
438355.198	3457905.56	2220	1240	2.434
438378.088	3457915.6	2221	1240	2.434
438400.978	3457925.64	2222	1240	2.434
438413.829	3457958.58	2223	1241	2.434
438436.719	3457968.62	2224	1241	2.434
438459.609	3457978.66	2225	1241	2.434
438472.459	3458011.6	2226	1242	2.434
438495.349	3458021.64	2227	1242	2.434
438518.24	3458031.68	2228	1242	2.434
438541.13	3458041.72	2229	1242	2.434
438553.98	3458074.66	2230	1243	2.434
438576.87	3458084.7	2231	1243	2.434
438599.761	3458094.74	2232	1243	2.434
438622.651	3458104.78	2233	1243	2.434
438635.501	3458137.72	2234	1244	2.434
438658.391	3458147.76	2235	1244	2.434
438681.282	3458157.8	2236	1244	2.434
438671.241	3458180.7	2236	1245	2.434
438694.132	3458190.74	2237	1245	2.434
438717.022	3458200.78	2238	1245	2.434
438739.912	3458210.82	2239	1245	2.434
438752.762	3458243.76	2240	1246	2.434
438775.652	3458253.81	2241	1246	2.434
438798.543	3458263.85	2242	1246	2.434
438821.433	3458273.89	2243	1246	2.434
438834.283	3458306.83	2244	1247	2.434
438857.173	3458316.87	2245	1247	2.434
438880.064	3458326.91	2246	1247	2.434
438892.914	3458359.85	2247	1248	2.434
438915.804	3458369.89	2248	1248	2.434
438938.694	3458379.93	2249	1248	2.434
438961.585	3458389.97	2250	1248	2.434
438974.435	3458422.91	2251	1249	2.434
438997.325	3458432.95	2252	1249	2.434
439020.215	3458442.99	2253	1249	2.434
439043.105	3458453.03	2254	1249	2.434
439055.956	3458485.97	2255	1250	2.434
439078.846	3458496.01	2256	1250	2.434
439101.736	3458506.05	2257	1250	2.434
439124.626	3458516.09	2258	1250	2.434
439137.476	3458549.03	2259	1251	2.434
439160.367	3458559.07	2260	1251	2.434
439183.257	3458569.11	2261	1251	2.434
439196.107	3458602.05	2262	1252	2.434
439218.997	3458612.09	2263	1252	2.434
439241.888	3458622.13	2264	1252	2.434
439254.738	3458655.07	2265	1253	2.434
439277.628	3458665.11	2266	1253	2.434
439300.518	3458675.15	2267	1253	2.434
439323.409	3458685.19	2268	1253	2.434
439336.259	3458718.13	2269	1254	2.434
439326.218	3458741.03	2269	1255	2.434
439316.178	3458763.93	2269	1256	2.434
439329.028	3458796.87	2270	1257	2.434
439318.988	3458819.78	2270	1258	2.434
439331.838	3458852.72	2271	1259	2.434
439321.798	3458875.62	2271	1260	2.434
439311.757	3458898.52	2271	1261	2.434
439324.607	3458931.46	2272	1262	2.434
439314.567	3458954.36	2272	1263	2.434
439304.527	3458977.26	2272	1264	2.434
439317.377	3459010.2	2273	1265	2.434
439307.337	3459033.1	2273	1266	2.434
439330.227	3459043.14	2274	1266	2.434
439320.187	3459066.04	2274	1267	2.434
439310.146	3459088.94	2274	1268	2.434
439322.996	3459121.88	2275	1269	2.434
439335.846	3459154.82	2276	1270	2.434
439348.696	3459187.77	2277	1271	2.434
439361.546	3459220.71	2278	1272	2.434
439374.396	3459253.65	2279	1273	2.434
439387.247	3459286.59	2280	1274	2.434
439400.097	3459319.53	2281	1275	2.434
439412.947	3459352.47	2282	1276	2.434
439425.797	3459385.41	2283	1277	2.434
439448.687	3459395.45	2284	1277	2.434
439438.647	3459418.35	2284	1278	2.434
439451.497	3459451.29	2285	1279	2.434
439474.387	3459461.33	2286	1279	2.434
439464.347	3459484.23	2286	1280	2.434
439477.197	3459517.17	2287	1281	2.434
439490.047	3459550.11	2288	1282	2.434
439512.937	3459560.15	2289	1282	2.434
439502.897	3459583.05	2289	1283	2.434
439515.747	3459616	2290	1284	2.434
439538.637	3459626.04	2291	1284	2.434
439528.597	3459648.94	2291	1285	2.434
439541.447	3459681.88	2292	1286	2.434
439564.337	3459691.92	2293	1286	2.434
439577.187	3459724.86	2294	1287	2.434
439567.147	3459747.76	2294	1288	2.434
439579.997	3459780.7	2295	1289	2.434
439602.887	3459790.74	2296	1289	2.434
439592.847	3459813.64	2296	1290	2.434
439605.697	3459846.58	2297	1291	2.434
439628.587	3459856.62	2298	1291	2.434
439641.437	3459889.56	2299	1292	2.434
439631.397	3459912.46	2299	1293	2.434
439654.287	3459922.5	2300	1293	2.434
439667.137	3459955.44	2301	1294	2.434
439679.987	3459988.38	2302	1295	2.434
439669.947	3460011.29	2302	1296	2.434
439692.837	3460021.33	2303	1296	2.434
439682.797	3460044.23	2303	1297	2.434
439672.757	3460067.13	2303	1298	2.434
439662.717	3460090.03	2303	1299	2.434
439629.786	3460102.89	2302	1300	2.434
439619.746	3460125.79	2302	1301	2.434
439609.706	3460148.69	2302	1302	2.434
439599.665	3460171.59	2302	1303	2.434
439589.625	3460194.49	2302	1304	2.434
439579.585	3460217.39	2302	1305	2.434
439546.654	3460230.25	2301	1306	2.434
439536.614	3460253.15	2301	1307	2.434
439526.574	3460276.05	2301	1308	2.434
439516.533	3460298.95	2301	1309	2.434
439506.493	3460321.86	2301	1310	2.434
439496.453	3460344.76	2301	1311	2.434
439486.413	3460367.66	2301	1312	2.434
439453.482	3460380.52	2300	1313	2.434
439443.442	3460403.42	2300	1314	2.434
439433.402	3460426.32	2300	1315	2.434
439423.361	3460449.22	2300	1316	2.434
439413.321	3460472.12	2300	1317	2.434
439403.281	3460495.02	2300	1318	2.434
439393.241	3460517.92	2300	1319	2.434
439360.31	3460530.78	2299	1320	2.434
439350.27	3460553.68	2299	1321	2.434
439340.229	3460576.58	2299	1322	2.434
439330.189	3460599.49	2299	1323	2.434
439320.149	3460622.39	2299	1324	2.434
439310.109	3460645.29	2299	1325	2.434
439300.068	3460668.19	2299	1326	2.434
439267.138	3460681.05	2298	1327	2.434
439257.098	3460703.95	2298	1328	2.434
439247.057	3460726.85	2298	1329	2.434
439237.017	3460749.75	2298	1330	2.434
439226.977	3460772.65	2298	1331	2.434
439216.937	3460795.55	2298	1332	2.434
439184.006	3460808.41	2297	1333	2.434
439173.966	3460831.31	2297	1334	2.434
439163.925	3460854.21	2297	1335	2.434
439153.885	3460877.11	2297	1336	2.434
439143.845	3460900.02	2297	1337	2.434
439133.805	3460922.92	2297	1338	2.434
439123.764	3460945.82	2297	1339	2.434
439090.834	3460958.68	2296	1340	2.434
439080.794	3460981.58	2296	1341	2.434
439070.753	3461004.48	2296	1342	2.434
439060.713	3461027.38	2296	1343	2.434
439050.673	3461050.28	2296	1344	2.434
439040.633	3461073.18	2296	1345	2.434
439030.592	3461096.08	2296	1346	2.434
438997.662	3461108.94	2295	1347	2.434
438987.621	3461131.84	2295	1348	2.434
438977.581	3461154.74	2295	1349	2.434
438967.541	3461177.65	2295	1350	2.434
438957.501	3461200.55	2295	1351	2.434
438947.46	3461223.45	2295	1352	2.434
438937.42	3461246.35	2295	1353	2.434
438904.49	3461259.21	2294	1354	2.434
438894.449	3461282.11	2294	1355	2.434
438884.409	3461305.01	2294	1356	2.434
438874.369	3461327.91	2294	1357	2.434
438864.329	3461350.81	2294	1358	2.434
438854.288	3461373.71	2294	1359	2.434
438844.248	3461396.61	2294	1360	2.434
438821.358	3461386.57	2293	1360	2.434
438811.318	3461409.47	2293	1361	2.434
438801.277	3461432.37	2293	1362	2.434
438791.237	3461455.27	2293	1363	2.434
438781.197	3461478.18	2293	1364	2.434
438771.156	3461501.08	2293	1365	2.434
438738.226	3461513.94	2292	1366	2.434
438728.186	3461536.84	2292	1367	2.434
438718.145	3461559.74	2292	1368	2.434
438708.105	3461582.64	2292	1369	2.434
438698.065	3461605.54	2292	1370	2.434
438688.025	3461628.44	2292	1371	2.434
438677.984	3461651.34	2292	1372	2.434
438645.054	3461664.2	2291	1373	2.434
438635.014	3461687.1	2291	1374	2.434
438624.973	3461710	2291	1375	2.434
438614.933	3461732.9	2291	1376	2.434
438604.893	3461755.81	2291	1377	2.434
438594.852	3461778.71	2291	1378	2.434
438584.812	3461801.61	2291	1379	2.434
438551.882	3461814.47	2290	1380	2.434
438541.841	3461837.37	2290	1381	2.434
438531.801	3461860.27	2290	1382	2.434
438521.761	3461883.17	2290	1383	2.434
438511.721	3461906.07	2290	1384	2.434
438501.68	3461928.97	2290	1385	2.434
438491.64	3461951.87	2290	1386	2.434
438458.71	3461964.73	2289	1387	2.434
438448.669	3461987.63	2289	1388	2.434
438438.629	3462010.53	2289	1389	2.434
438428.589	3462033.43	2289	1390	2.434
438418.548	3462056.34	2289	1391	2.434
438408.508	3462079.24	2289	1392	2.434
438398.468	3462102.14	2289	1393	2.434
438365.537	3462115	2288	1394	2.434
438355.497	3462137.9	2288	1395	2.434
438345.457	3462160.8	2288	1396	2.434
438335.417	3462183.7	2288	1397	2.434
438325.376	3462206.6	2288	1398	2.434
438315.336	3462229.5	2288	1399	2.434
438282.406	3462242.36	2287	1400	2.434
