351	2202	2612
352	2202	2612
353	2202	2612
354	2202	2612
355	2202	2612
356	2200	2610
357	2200	2610
358	2200	2610
359	2200	2610
360	2200	2610
361	2200	2610
362	2198	2608
363	2198	2608
364	2198	2608
365	2198	2608
366	2196	2606
367	2196	2606
368	2196	2606
369	2194	2604
370	2194	2604
371	2194	2604
372	2194	2604
373	2192	2602
374	2192	2602
375	2192	2602
376	2192	2602
377	2192	2602
378	2192	2602
379	2192	2602
380	2192	2602
381	2192	2602
382	2192	2602
383	2192	2602
384	2192	2602
385	2192	2602
386	2192	2602
387	2192	2602
388	2192	2602
389	2192	2602
390	2192	2602
391	2192	2602
392	2194	2604
393	2194	2604
394	2194	2604
395	2194	2604
396	2194	2604
397	2194	2604
398	2194	2604
399	2194	2604
400	2194	2604
401	2194	2604
402	2194	2604
403	2194	2604
404	2194	2604
405	2194	2604
406	2194	2604
407	2194	2604
408	2194	2604
409	2194	2604
410	2194	2604
411	2194	2604
412	2194	2604
413	2194	2604
414	2196	2606
415	2196	2606
416	2196	2606
417	2196	2606
418	2198	2608
419	2198	2608
420	2198	2608
421	2200	2610
422	2200	2610
423	2200	2610
424	2202	2612
425	2202	2612
426	2202	2612
427	2204	2614
428	2204	2614
429	2204	2614
430	2204	2614
431	2206	2616
432	2206	2616
433	2206	2616
434	2206	2616
435	2208	2618
436	2208	2618
437	2208	2618
438	2208	2618
439	2208	2618
440	2208	2618
441	2210	2620
442	2210	2620
443	2210	2620
444	2210	2620
445	2208	2618
446	2208	2618
447	2208	2618
448	2206	2616
449	2206	2616
450	2206	2616
451	2204	2614
452	2202	2612
453	2202	2612
454	2200	2610
455	2198	2608
456	2198	2608
457	2196	2606
458	2196	2606
459	2196	2606
460	2194	2604
461	2194	2604
462	2194	2604
463	2194	2604
464	2194	2604
465	2194	2604
466	2194	2604
467	2194	2604
468	2194	2604
469	2194	2604
470	2192	2602
471	2192	2602
472	2192	2602
473	2192	2602
474	2192	2602
475	2192	2602
476	2192	2602
477	2192	2602
478	2192	2602
479	2192	2602
480	2192	2602
481	2192	2602
482	2194	2604
483	2194	2604
484	2194	2604
485	2194	2604
486	2194	2604
487	2194	2604
488	2194	2604
489	2196	2606
490	2196	2606
491	2196	2606
492	2196	2606
493	2196	2606
494	2198	2608
495	2198	2608
496	2198	2608
497	2198	2608
498	2198	2608
499	2200	2610
500	2200	2610
501	2200	2610
502	2200	2610
503	2200	2610
504	2202	2612
505	2202	2612
506	2202	2612
507	2202	2612
508	2204	2614
509	2204	2614
510	2204	2614
511	2204	2614
512	2204	2614
513	2206	2616
514	2206	2616
515	2206	2616
516	2208	2618
517	2208	2618
518	2208	2618
519	2208	2618
520	2208	2618
521	2210	2620
522	2210	2620
523	2210	2620
524	2210	2620
525	2210	2620
526	2210	2620
527	2210	2620
528	2210	2620
